wave,flux,model,residual,H2O_warm_model,H2O_hot_model
5.018185291086337,-0.0020360716069911106,0.0,-0.0020360716069911106,0.0,0.0
5.01898615250267,-0.0016317347194925794,0.0,-0.0016317347194925794,0.0,0.0
5.019787006540894,-0.0010309771971572998,0.0,-0.0010309771971572998,0.0,0.0
5.020587853221526,-0.0012840444021083308,0.0,-0.0012840444021083308,0.0,0.0
5.02138869256508,-0.0012984204125552207,0.0,-0.0012984204125552207,0.0,0.0
5.022189524592073,-0.0011789472020931474,0.0,-0.0011789472020931474,0.0,0.0
5.0229903493230195,-0.0006173258675406454,0.0,-0.0006173258675406454,0.0,0.0
5.0237911667784365,-0.0015901170867895775,0.0,-0.0015901170867895775,0.0,0.0
5.024591976978841,-0.0017573938628082375,0.0,-0.0017573938628082375,0.0,0.0
5.025392779944746,-0.000628534207006419,0.0,-0.000628534207006419,0.0,0.0
5.026193575696671,-0.0004680952839248992,0.0,-0.0004680952839248992,0.0,0.0
5.026994364255128,-0.0011862950157820948,0.0,-0.0011862950157820948,0.0,0.0
5.027795145640635,-0.0020790755762327487,0.0,-0.0020790755762327487,0.0,0.0
5.028595919873708,-0.0011668662699157242,0.0,-0.0011668662699157242,0.0,0.0
5.029396686974862,-0.0011699707409540336,0.0,-0.0011699707409540336,0.0,0.0
5.030197446964613,-0.0018405956050400255,0.0,-0.0018405956050400255,0.0,0.0
5.030998199863477,-0.0011639262055324895,0.0,-0.0011639262055324895,0.0,0.0
5.031798945691969,-0.0012282400627267182,0.0,-0.0012282400627267182,0.0,0.0
5.032599684470608,-0.0019689699731537946,0.0,-0.0019689699731537946,0.0,0.0
5.033400416219904,-0.0012186254563058552,0.0,-0.0012186254563058552,0.0,0.0
5.034201140960379,0.0001659526488059504,0.0,0.0001659526488059504,0.0,0.0
5.035001858712545,0.00012967901836503232,0.0,0.00012967901836503232,0.0,0.0
5.03580256949692,-0.0008556431821316324,0.0,-0.0008556431821316324,0.0,0.0
5.036603273334017,6.941483137447996e-05,0.0,6.941483137447996e-05,0.0,0.0
5.037403970244355,0.0006179515188659557,0.0,0.0006179515188659557,0.0,0.0
5.038204660248448,0.0009074631867203239,0.0,0.0009074631867203239,0.0,0.0
5.039005343366813,0.0002013536186056264,0.0,0.0002013536186056264,0.0,0.0
5.039806019619965,-0.0007231104433908231,0.0,-0.0007231104433908231,0.0,0.0
5.040606689028419,-0.001285775986503021,0.0,-0.001285775986503021,0.0,0.0
5.041407351612693,-0.0007419639935968836,0.0,-0.0007419639935968836,0.0,0.0
5.042208007393301,-0.0016138037587715495,0.0,-0.0016138037587715495,0.0,0.0
5.043008656390759,-0.0022242531187912293,0.0,-0.0022242531187912293,0.0,0.0
5.043809298625584,-0.0012551245372360853,0.0,-0.0012551245372360853,0.0,0.0
5.044609934118292,0.00041773669810641484,0.0,0.00041773669810641484,0.0,0.0
5.045410562889398,0.0011968144348508125,0.0,0.0011968144348508125,0.0,0.0
5.046211184959417,0.0004878074318077977,0.0,0.0004878074318077977,0.0,0.0
5.047011800348866,-0.0008688984527021604,0.0,-0.0008688984527021604,0.0,0.0
5.047812409078261,-0.0008672272141605625,0.0,-0.0008672272141605625,0.0,0.0
5.048613011168116,0.0009995216181014552,0.0,0.0009995216181014552,0.0,0.0
5.049413606638949,0.0017563499825266476,0.0,0.0017563499825266476,0.0,0.0
5.050214195511275,0.0013285347469612976,0.0,0.0013285347469612976,0.0,0.0
5.0510147778056105,0.0009973285811998717,0.0,0.0009973285811998717,0.0,0.0
5.05181535354247,0.0010783765260699851,0.0,0.0010783765260699851,0.0,0.0
5.052615922742371,0.00034630258088892696,0.0,0.00034630258088892696,0.0,0.0
5.053416485425827,-0.0012272662320381642,0.0,-0.0012272662320381642,0.0,0.0
5.054217041613357,-0.002077452905602066,0.0,-0.002077452905602066,0.0,0.0
5.055017591325474,-0.0015916707015552825,0.0,-0.0015916707015552825,0.0,0.0
5.055818134582696,0.00019642206895155445,0.0,0.00019642206895155445,0.0,0.0
5.056618671405537,0.0015895886231393139,0.0,0.0015895886231393139,0.0,0.0
5.057419201814513,0.0010055211308342346,0.0,0.0010055211308342346,0.0,0.0
5.058219725830141,-0.00014480066352489523,0.0,-0.00014480066352489523,0.0,0.0
5.059020243472936,-0.0015321465119055785,0.0,-0.0015321465119055785,0.0,0.0
5.059820754763415,-0.00048087644450724165,0.0,-0.00048087644450724165,0.0,0.0
5.060621259722093,0.0007283267841358479,0.0,0.0007283267841358479,0.0,0.0
5.061421758369485,0.0007444606830469061,0.0,0.0007444606830469061,0.0,0.0
5.062222250726108,0.0007727840158708518,0.0,0.0007727840158708518,0.0,0.0
5.063022736812477,0.0010506707950160912,0.0,0.0010506707950160912,0.0,0.0
5.0638232166491095,0.0007894331008774999,0.0,0.0007894331008774999,0.0,0.0
5.06462369025652,-0.000783604167187181,0.0,-0.000783604167187181,0.0,0.0
5.065424157655223,-0.0014302017846625908,0.0,-0.0014302017846625908,0.0,0.0
5.066224618865737,-0.0020451237273687237,0.0,-0.0020451237273687237,0.0,0.0
5.067025073908576,-0.0018120407097635058,0.0,-0.0018120407097635058,0.0,0.0
5.067825522804258,-0.0005292337631823754,0.0,-0.0005292337631823754,0.0,0.0
5.068625965573296,0.0012235633940513926,0.0,0.0012235633940513926,0.0,0.0
5.069426402236208,0.0011042782118098754,0.0,0.0011042782118098754,0.0,0.0
5.070226832813509,0.00013298139396621111,0.0,0.00013298139396621111,0.0,0.0
5.0710272573257145,-0.0010920956420705716,0.0,-0.0010920956420705716,0.0,0.0
5.07182767579334,0.00016026107929395517,0.0,0.00016026107929395517,0.0,0.0
5.072628088236903,0.0004654222858849963,0.0,0.0004654222858849963,0.0,0.0
5.073428494676919,0.0005995113838188418,0.0,0.0005995113838188418,0.0,0.0
5.074228895133902,0.0006210503735208164,0.0,0.0006210503735208164,0.0,0.0
5.075029289628369,-0.0005128802949190062,0.0,-0.0005128802949190062,0.0,0.0
5.075829678180837,-0.000643912512658211,0.0,-0.000643912512658211,0.0,0.0
5.07663006081182,-0.00017111552729026647,0.0,-0.00017111552729026647,0.0,0.0
5.077430437541834,-0.0011638766150443916,0.0,-0.0011638766150443916,0.0,0.0
5.078230808391397,-0.0013443697607383523,0.0,-0.0013443697607383523,0.0,0.0
5.079031173381023,-0.0019425996804927417,0.0,-0.0019425996804927417,0.0,0.0
5.0798315325312275,-0.0017323020170443987,0.0,-0.0017323020170443987,0.0,0.0
5.080631885862527,0.00016025821994065936,0.0,0.00016025821994065936,0.0,0.0
5.081432233395438,0.0004999752805544475,0.0,0.0004999752805544475,0.0,0.0
5.082232575150475,-0.0010076140751406615,0.0,-0.0010076140751406615,0.0,0.0
5.0830329111481545,-0.002131742274445056,0.0,-0.002131742274445056,0.0,0.0
5.083833241408992,-0.000759164244731346,0.0,-0.000759164244731346,0.0,0.0
5.084633565953504,0.0007243629047069683,0.0,0.0007243629047069683,0.0,0.0
5.085433884802206,0.0006947617731103903,0.0,0.0006947617731103903,0.0,0.0
5.086234197975614,-0.0003048412991273272,0.0,-0.0003048412991273272,0.0,0.0
5.087034505494243,-0.000332355095321174,0.0,-0.000332355095321174,0.0,0.0
5.08783480737861,0.00011210006819785401,0.0,0.00011210006819785401,0.0,0.0
5.08863510364923,-0.0006104227851826335,0.0,-0.0006104227851826335,0.0,0.0
5.089435394326619,-0.0003368145352264443,0.0,-0.0003368145352264443,0.0,0.0
5.090235679431294,0.0006042765315751736,0.0,0.0006042765315751736,0.0,0.0
5.091035958983769,0.00016440668543180742,0.0,0.00016440668543180742,0.0,0.0
5.091836233004561,-0.001402497398073889,0.0,-0.001402497398073889,0.0,0.0
5.0926365015141855,-0.0019240238632271395,0.0,-0.0019240238632271395,0.0,0.0
5.093436764533158,-0.001232607860378751,0.0,-0.001232607860378751,0.0,0.0
5.094237022081996,-0.0015287629926547738,0.0,-0.0015287629926547738,0.0,0.0
5.095037274181212,-0.0016810669379757961,0.0,-0.0016810669379757961,0.0,0.0
5.095837520851326,-0.0009530191249224121,0.0,-0.0009530191249224121,0.0,0.0
5.0966377621128505,0.00018534502437048822,0.0,0.00018534502437048822,0.0,0.0
5.097437997986303,6.022377720515948e-06,0.0,6.022377720515948e-06,0.0,0.0
5.098238228492199,-0.0005657036994192247,0.0,-0.0005657036994192247,0.0,0.0
5.099038453651054,-0.00041378473148549755,0.0,-0.00041378473148549755,0.0,0.0
5.099838673483384,0.000711616603891109,0.0,0.000711616603891109,0.0,0.0
5.100638888009704,-0.00046093445623112544,0.0,-0.00046093445623112544,0.0,0.0
5.101439097250532,7.42119120945503e-05,0.0,7.42119120945503e-05,0.0,0.0
5.1022393012263825,0.0003192783108414282,0.0,0.0003192783108414282,0.0,0.0
5.103039499957771,-0.00023051669031896177,0.0,-0.00023051669031896177,0.0,0.0
5.103839693465215,-0.0009611035657567379,0.0,-0.0009611035657567379,0.0,0.0
5.104639881769227,-0.002068302915585872,0.0,-0.002068302915585872,0.0,0.0
5.105440064890327,-0.002999491082284495,0.0,-0.002999491082284495,0.0,0.0
5.106240242849027,-0.001237184824079078,0.0,-0.001237184824079078,0.0,0.0
5.107040415665846,-0.0005494660303058396,0.0,-0.0005494660303058396,0.0,0.0
5.107840583361297,-0.0008544300705462318,0.0,-0.0008544300705462318,0.0,0.0
5.108640745955899,-0.0008568200171243032,0.0,-0.0008568200171243032,0.0,0.0
5.1094409034701656,-0.0015237397881729606,0.0,-0.0015237397881729606,0.0,0.0
5.110241055924613,-0.0012983089772296771,0.0,-0.0012983089772296771,0.0,0.0
5.111041203339758,-0.0004151150437957038,0.0,-0.0004151150437957038,0.0,0.0
5.111841345736114,0.0005627317348428501,0.0,0.0005627317348428501,0.0,0.0
5.1126414831342,-0.0007329320489855434,0.0,-0.0007329320489855434,0.0,0.0
5.113441615554528,-0.0005306851644298199,0.0,-0.0005306851644298199,0.0,0.0
5.114241743017619,0.0004090463270899347,0.0,0.0004090463270899347,0.0,0.0
5.115041865543985,4.7639549857134145e-06,0.0,4.7639549857134145e-06,0.0,0.0
5.115841983154142,0.0006713292252314776,0.0,0.0006713292252314776,0.0,0.0
5.116642095868609,0.0004506527163082516,0.0,0.0004506527163082516,0.0,0.0
5.117442203707896,-0.00020610089466620296,0.0,-0.00020610089466620296,0.0,0.0
5.118242306692526,-0.002427725982096278,0.0,-0.002427725982096278,0.0,0.0
5.119042404843009,-0.002764148477347326,0.0,-0.002764148477347326,0.0,0.0
5.119842498179864,-0.002191359422792305,0.0,-0.002191359422792305,0.0,0.0
5.120642586723606,-0.001783046236313264,0.0,-0.001783046236313264,0.0,0.0
5.1214426704947495,-0.0006374588181117108,0.0,-0.0006374588181117108,0.0,0.0
5.122242749513813,-0.0006369898396675136,0.0,-0.0006369898396675136,0.0,0.0
5.12304282380131,-0.00010302320642122109,0.0,-0.00010302320642122109,0.0,0.0
5.123842893377757,-4.129080427711651e-07,0.0,-4.129080427711651e-07,0.0,0.0
5.124642958263671,-0.001132359352791601,0.0,-0.001132359352791601,0.0,0.0
5.125443018479566,-0.0005777312542425,0.0,-0.0005777312542425,0.0,0.0
5.126243074045959,0.0005504326994454425,0.0,0.0005504326994454425,0.0,0.0
5.127043124983366,0.00016032633544974667,0.0,0.00016032633544974667,0.0,0.0
5.127843171312303,-0.0008291527387599418,0.0,-0.0008291527387599418,0.0,0.0
5.128643213053285,-0.0006752566888801187,0.0,-0.0006752566888801187,0.0,0.0
5.129443250226827,-0.0004881344656579509,0.0,-0.0004881344656579509,0.0,0.0
5.1302432828534466,-0.0011038754174850368,0.0,-0.0011038754174850368,0.0,0.0
5.131043310953658,-0.001978770963378701,0.0,-0.001978770963378701,0.0,0.0
5.1318433345479795,-0.00350499099313812,0.0,-0.00350499099313812,0.0,0.0
5.132643353656925,-0.0035591341725256555,0.0,-0.0035591341725256555,0.0,0.0
5.133443368301012,-0.0015145020327618636,0.0,-0.0015145020327618636,0.0,0.0
